label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
H,0.492493,0.299959,0.000000,0.537900,0.307539,-0.054231,0.577903,0.347451,-0.084010,0.577165,0.408928,-0.109826,0.563293,0.474081,-0.132414,0.593758,0.465438,-0.056234,0.611262,0.550087,-0.091933,0.617929,0.597534,-0.109743,0.617522,0.648968,-0.119833,0.547337,0.494981,-0.049537,0.567174,0.588446,-0.089429,0.572276,0.643007,-0.105826,0.571515,0.698994,-0.112136,0.499859,0.496964,-0.048525,0.497654,0.507550,-0.108021,0.506375,0.414436,-0.114165,0.514056,0.353470,-0.102590,0.452846,0.478410,-0.051034,0.456584,0.466533,-0.098532,0.475002,0.394841,-0.103190,0.491001,0.344920,-0.096228
H,0.525966,0.331037,-0.000001,0.472074,0.324685,-0.050786,0.452826,0.350821,-0.086633,0.476322,0.393810,-0.116706,0.499670,0.436387,-0.143546,0.476458,0.475135,-0.074801,0.461200,0.475317,-0.115338,0.478124,0.400076,-0.139014,0.495578,0.360691,-0.154462,0.514810,0.493590,-0.069947,0.504335,0.526294,-0.118872,0.513769,0.455053,-0.139485,0.518865,0.417251,-0.149042,0.552104,0.501231,-0.070283,0.554082,0.570991,-0.115449,0.557719,0.593315,-0.135590,0.564595,0.625852,-0.145527,0.589704,0.496422,-0.072758,0.603479,0.566453,-0.106745,0.608590,0.601659,-0.123723,0.612149,0.652521,-0.135817
H,0.489576,0.287588,0.000000,0.537718,0.295531,-0.047561,0.579648,0.337337,-0.075979,0.578730,0.405383,-0.102101,0.562404,0.470072,-0.125396,0.592661,0.452300,-0.048203,0.612817,0.541728,-0.085601,0.620047,0.592099,-0.106083,0.620570,0.646360,-0.118028,0.547125,0.479233,-0.045567,0.566321,0.575560,-0.086420,0.572353,0.631082,-0.105062,0.573598,0.688928,-0.113037,0.501357,0.480151,-0.048244,0.502379,0.512543,-0.105426,0.510135,0.422692,-0.109979,0.515900,0.362983,-0.098067,0.455686,0.462123,-0.054210,0.460467,0.469828,-0.099240,0.478067,0.403074,-0.101891,0.493633,0.354719,-0.093924
H,0.529406,0.337707,-0.000000,0.476492,0.321859,-0.057078,0.454076,0.337954,-0.098416,0.465421,0.368460,-0.133016,0.476543,0.404693,-0.163623,0.474073,0.474098,-0.081272,0.463273,0.463183,-0.124173,0.479233,0.387169,-0.148951,0.493375,0.349996,-0.165077,0.517378,0.491276,-0.075930,0.510157,0.528087,-0.133167,0.515626,0.448159,-0.154745,0.513351,0.403241,-0.160854,0.560752,0.499015,-0.076155,0.568658,0.572617,-0.124312,0.573691,0.615412,-0.145773,0.576677,0.669871,-0.155084,0.603360,0.491547,-0.078885,0.618107,0.553349,-0.107905,0.621917,0.591661,-0.120459,0.622298,0.648775,-0.129947
H,0.494959,0.305106,0.000000,0.533206,0.316983,-0.052888,0.572351,0.359767,-0.081653,0.575495,0.417751,-0.106689,0.559967,0.479072,-0.129478,0.588918,0.466094,-0.057096,0.613648,0.545142,-0.091357,0.623660,0.590612,-0.108786,0.625648,0.640651,-0.118877,0.546641,0.490112,-0.049761,0.568058,0.581640,-0.087711,0.575450,0.629401,-0.101990,0.578180,0.676272,-0.107007,0.500755,0.490637,-0.048160,0.497150,0.504139,-0.107971,0.505807,0.410982,-0.117531,0.513616,0.350164,-0.108175,0.454346,0.474086,-0.049431,0.456215,0.466707,-0.099126,0.474896,0.394519,-0.107067,0.490040,0.343052,-0.102337
H,0.522000,0.662396,-0.000000,0.583492,0.674969,-0.029601,0.629544,0.626592,-0.049621,0.634627,0.547504,-0.069713,0.636816,0.479137,-0.089282,0.662656,0.524043,-0.029575,0.675163,0.428968,-0.060295,0.677791,0.373979,-0.082605,0.681656,0.323956,-0.096948,0.624880,0.497030,-0.035055,0.631923,0.397326,-0.071372,0.635871,0.331856,-0.092655,0.643091,0.267440,-0.103579,0.583597,0.491954,-0.043837,0.581487,0.446940,-0.089902,0.568300,0.518216,-0.096479,0.565046,0.570282,-0.090547,0.542522,0.501211,-0.054383,0.544055,0.466713,-0.088966,0.538998,0.520737,-0.087722,0.541324,0.568492,-0.080221
H,0.521374,0.657927,-0.000000,0.582912,0.673427,-0.027816,0.632383,0.627580,-0.045426,0.638818,0.549920,-0.063154,0.638316,0.483812,-0.080781,0.665085,0.522307,-0.028153,0.675951,0.431705,-0.056595,0.679468,0.376676,-0.076722,0.684835,0.325583,-0.089825,0.627031,0.493594,-0.034563,0.633103,0.399132,-0.069930,0.636667,0.333205,-0.090656,0.643014,0.268501,-0.100733,0.585514,0.487669,-0.043851,0.580452,0.449562,-0.090819,0.564624,0.521439,-0.098472,0.560253,0.574023,-0.092436,0.544036,0.495967,-0.054467,0.544752,0.465958,-0.089579,0.538864,0.521255,-0.088469,0.541269,0.569968,-0.080562
H,0.522159,0.665865,-0.000000,0.579373,0.673507,-0.025323,0.624494,0.624389,-0.041655,0.627177,0.547816,-0.058739,0.625893,0.482934,-0.075407,0.654992,0.522647,-0.024827,0.667706,0.433577,-0.054071,0.673235,0.377281,-0.074715,0.678227,0.328689,-0.088045,0.617758,0.494901,-0.032349,0.627804,0.400769,-0.066028,0.636637,0.334469,-0.086004,0.645048,0.270883,-0.096529,0.576809,0.490802,-0.043139,0.575009,0.447027,-0.087762,0.564437,0.517070,-0.094621,0.561419,0.570177,-0.088800,0.534061,0.501016,-0.055440,0.538441,0.466046,-0.088776,0.535005,0.518321,-0.088105,0.536994,0.565108,-0.081081
H,0.515415,0.660297,-0.000000,0.575007,0.674770,-0.026945,0.623503,0.629961,-0.045114,0.629813,0.552455,-0.063857,0.632206,0.486496,-0.082796,0.658083,0.531529,-0.027402,0.670333,0.438381,-0.058879,0.673235,0.383095,-0.081860,0.675980,0.332757,-0.096136,0.621809,0.502711,-0.033962,0.629276,0.401241,-0.069619,0.634347,0.334123,-0.090707,0.641270,0.268897,-0.101300,0.580454,0.495818,-0.043738,0.577229,0.451365,-0.089428,0.562552,0.521102,-0.096033,0.557803,0.572524,-0.089814,0.538292,0.503006,-0.054946,0.540409,0.467442,-0.088658,0.535541,0.520924,-0.086701,0.537914,0.568053,-0.078472
H,0.525815,0.655198,-0.000000,0.585993,0.662465,-0.027037,0.630505,0.611997,-0.043713,0.636445,0.536455,-0.061064,0.637118,0.470323,-0.078201,0.659361,0.510155,-0.024578,0.673033,0.419956,-0.055524,0.677567,0.365037,-0.078151,0.681648,0.316233,-0.092344,0.622164,0.484205,-0.030673,0.631432,0.387000,-0.066197,0.638710,0.322010,-0.087473,0.647158,0.259786,-0.098367,0.581466,0.480408,-0.040414,0.579045,0.433465,-0.086893,0.568834,0.502338,-0.095031,0.567350,0.555659,-0.089402,0.540720,0.491444,-0.051738,0.543745,0.453427,-0.086887,0.540755,0.504922,-0.087299,0.543569,0.553081,-0.080507
H,0.536417,0.663977,0.000000,0.591400,0.668681,-0.026562,0.632910,0.613862,-0.039158,0.636527,0.540398,-0.052051,0.640696,0.479733,-0.064277,0.661069,0.517297,-0.016620,0.673932,0.432298,-0.041234,0.681365,0.376324,-0.058953,0.688513,0.328874,-0.070617,0.625669,0.492719,-0.022420,0.638651,0.397045,-0.052200,0.648359,0.332624,-0.071020,0.656390,0.272752,-0.080431,0.586374,0.489515,-0.032114,0.586680,0.443035,-0.077902,0.574861,0.513815,-0.085270,0.568860,0.566036,-0.078050,0.544282,0.500073,-0.043273,0.550319,0.460592,-0.080813,0.545650,0.513989,-0.081579,0.544341,0.559207,-0.073969
H,0.533728,0.670645,0.000000,0.589300,0.677178,-0.028340,0.629776,0.623869,-0.044417,0.632049,0.551325,-0.060245,0.635554,0.489347,-0.075748,0.657960,0.533566,-0.023720,0.672358,0.441362,-0.050131,0.678578,0.385281,-0.068977,0.684037,0.337354,-0.080905,0.623086,0.509901,-0.028641,0.635854,0.411920,-0.060460,0.645493,0.346251,-0.079921,0.652554,0.284002,-0.089447,0.584968,0.506255,-0.037083,0.585121,0.458031,-0.081784,0.571146,0.529358,-0.088092,0.564842,0.580315,-0.080733,0.544911,0.516659,-0.047110,0.550213,0.473377,-0.082197,0.544457,0.525536,-0.080843,0.543208,0.570266,-0.072335
H,0.532757,0.670512,0.000000,0.588885,0.692186,-0.027254,0.633880,0.644285,-0.040632,0.633925,0.564979,-0.054369,0.632722,0.502113,-0.068830,0.664698,0.541092,-0.011330,0.672519,0.454506,-0.033958,0.679838,0.396116,-0.052308,0.686233,0.347798,-0.064282,0.630878,0.510634,-0.016020,0.639131,0.423461,-0.042180,0.649795,0.364183,-0.061615,0.658853,0.306309,-0.070748,0.593750,0.503300,-0.024678,0.590725,0.464065,-0.067106,0.571565,0.535063,-0.075482,0.565949,0.583569,-0.068944,0.553394,0.510441,-0.034770,0.560675,0.480234,-0.069887,0.551851,0.534470,-0.068764,0.552169,0.577599,-0.059399
H,0.535701,0.669050,0.000000,0.589509,0.683409,-0.026281,0.631615,0.629285,-0.038989,0.630665,0.555228,-0.051871,0.631035,0.495718,-0.065148,0.656884,0.537354,-0.014201,0.671367,0.451830,-0.036390,0.681426,0.395417,-0.053151,0.689660,0.348978,-0.064299,0.623914,0.510413,-0.019425,0.634932,0.419259,-0.045936,0.644282,0.358640,-0.064212,0.650526,0.301831,-0.072722,0.586619,0.504877,-0.028379,0.587154,0.463672,-0.070082,0.570498,0.535967,-0.076765,0.564763,0.585043,-0.069593,0.546556,0.514726,-0.038696,0.554512,0.480622,-0.073356,0.548496,0.535026,-0.071901,0.549577,0.578035,-0.062826
H,0.541500,0.669315,0.000000,0.595746,0.677169,-0.025121,0.637810,0.622525,-0.036105,0.637440,0.553530,-0.047871,0.635026,0.493892,-0.059723,0.660080,0.523002,-0.010684,0.672295,0.440046,-0.033173,0.681146,0.382556,-0.050247,0.688665,0.333865,-0.061558,0.626136,0.497359,-0.017060,0.638701,0.408453,-0.045408,0.648704,0.344718,-0.065062,0.654837,0.285074,-0.074305,0.588375,0.493194,-0.027280,0.589427,0.452376,-0.071893,0.576809,0.525032,-0.080351,0.571674,0.575686,-0.073365,0.547681,0.504895,-0.038843,0.553998,0.473713,-0.075786,0.549386,0.528628,-0.076434,0.549500,0.572247,-0.068333
H,0.535052,0.659072,0.000000,0.589854,0.665269,-0.025895,0.631664,0.611849,-0.038493,0.632803,0.541719,-0.051220,0.630124,0.480812,-0.064210,0.653299,0.517726,-0.018474,0.667635,0.429561,-0.042576,0.675794,0.373757,-0.060266,0.683302,0.325468,-0.072025,0.619683,0.496256,-0.023431,0.631577,0.401820,-0.052980,0.640590,0.337169,-0.072054,0.646859,0.275717,-0.081749,0.581850,0.494983,-0.031794,0.582801,0.446644,-0.075668,0.570747,0.516976,-0.082940,0.565762,0.568511,-0.076219,0.541999,0.506518,-0.041489,0.545969,0.465642,-0.077117,0.542610,0.516529,-0.077736,0.544168,0.560997,-0.070565
H,0.531072,0.661193,0.000000,0.585798,0.663640,-0.026223,0.626080,0.608544,-0.039214,0.624636,0.538533,-0.052340,0.618350,0.478096,-0.065014,0.649862,0.513496,-0.018877,0.660385,0.427127,-0.043224,0.667743,0.370288,-0.060544,0.674864,0.321185,-0.072101,0.614611,0.489604,-0.024576,0.625127,0.396097,-0.054348,0.634165,0.333823,-0.072589,0.640506,0.275559,-0.081635,0.576586,0.487661,-0.033823,0.575525,0.442767,-0.077368,0.565210,0.514031,-0.084361,0.561468,0.565895,-0.077605,0.536266,0.500176,-0.044693,0.538051,0.467907,-0.079060,0.536513,0.518608,-0.079910,0.539508,0.560927,-0.073322
H,0.528667,0.656540,0.000000,0.581147,0.661427,-0.030649,0.621954,0.610051,-0.044142,0.619980,0.538478,-0.056571,0.613695,0.478156,-0.068523,0.644017,0.512094,-0.021787,0.656549,0.425606,-0.046399,0.663944,0.367701,-0.063887,0.671347,0.317373,-0.075227,0.610680,0.487613,-0.024372,0.623906,0.395800,-0.054016,0.632353,0.333585,-0.072274,0.638159,0.276920,-0.080796,0.574338,0.484812,-0.030825,0.573228,0.442773,-0.075064,0.562455,0.509143,-0.082610,0.558141,0.557887,-0.075410,0.536085,0.495151,-0.039161,0.537927,0.465666,-0.074798,0.534598,0.514369,-0.076185,0.535891,0.554062,-0.069133
H,0.525719,0.651077,0.000000,0.582739,0.662911,-0.027520,0.627453,0.610371,-0.042912,0.624173,0.530072,-0.058286,0.615703,0.467960,-0.073799,0.653186,0.512662,-0.021460,0.663548,0.424669,-0.048262,0.668681,0.369389,-0.067713,0.673258,0.321486,-0.080328,0.618142,0.486617,-0.027096,0.626393,0.389499,-0.059181,0.634146,0.324428,-0.079249,0.639016,0.262766,-0.088914,0.580281,0.484113,-0.036217,0.578465,0.436809,-0.081305,0.564752,0.509401,-0.088863,0.559116,0.561868,-0.082255,0.540827,0.495752,-0.046797,0.544845,0.461677,-0.082206,0.539152,0.514801,-0.081713,0.539583,0.558520,-0.073799
H,0.529045,0.655929,0.000000,0.585028,0.662968,-0.026214,0.629835,0.609611,-0.039695,0.631092,0.534774,-0.053273,0.625165,0.473689,-0.067007,0.654821,0.518582,-0.020728,0.668322,0.429570,-0.046091,0.674635,0.373892,-0.064708,0.680727,0.324504,-0.077041,0.619930,0.494600,-0.026063,0.632010,0.398854,-0.056708,0.641009,0.333886,-0.075920,0.647655,0.271842,-0.085711,0.581136,0.491483,-0.034702,0.582678,0.442557,-0.078323,0.570284,0.512329,-0.085431,0.564902,0.564378,-0.079038,0.540961,0.500697,-0.044771,0.545622,0.463420,-0.079188,0.542133,0.514672,-0.079461,0.543716,0.558742,-0.072585
H,0.526188,0.659730,0.000000,0.582734,0.663719,-0.025910,0.626645,0.610056,-0.040424,0.628307,0.536058,-0.055154,0.622744,0.472412,-0.069755,0.653131,0.519453,-0.021530,0.665822,0.430231,-0.047820,0.670043,0.376580,-0.066935,0.674358,0.327708,-0.079237,0.618075,0.496040,-0.027209,0.630278,0.399031,-0.057916,0.639140,0.334759,-0.076565,0.646590,0.271982,-0.086169,0.579154,0.493591,-0.036250,0.580267,0.442864,-0.078458,0.567622,0.512673,-0.084466,0.562634,0.563785,-0.077939,0.538729,0.503281,-0.046882,0.543407,0.462633,-0.078942,0.539992,0.512893,-0.078028,0.541844,0.556358,-0.070944
H,0.525124,0.662291,0.000000,0.579833,0.664688,-0.025439,0.619892,0.609244,-0.038702,0.616823,0.538654,-0.052271,0.609980,0.478973,-0.065913,0.643510,0.517463,-0.019209,0.653962,0.428324,-0.044119,0.659854,0.371478,-0.061921,0.664762,0.321503,-0.073586,0.608473,0.495570,-0.025150,0.617413,0.400424,-0.055281,0.624009,0.336207,-0.073400,0.627414,0.275617,-0.082153,0.570315,0.495181,-0.034632,0.568980,0.448398,-0.077992,0.558290,0.519337,-0.085036,0.555100,0.570888,-0.078363,0.530553,0.508855,-0.045590,0.531928,0.473951,-0.079738,0.530457,0.524305,-0.080437,0.534559,0.566919,-0.073846
H,0.520545,0.660393,0.000000,0.576774,0.669442,-0.025170,0.620159,0.616592,-0.038934,0.619614,0.544157,-0.053148,0.615388,0.482221,-0.067672,0.646969,0.523284,-0.017580,0.656619,0.436278,-0.041671,0.661528,0.381981,-0.059550,0.665978,0.334167,-0.071363,0.611907,0.499636,-0.023570,0.619715,0.402380,-0.052213,0.626579,0.340758,-0.070226,0.631698,0.282477,-0.079144,0.573018,0.497541,-0.033071,0.573793,0.450866,-0.075536,0.560955,0.522214,-0.082238,0.555905,0.573850,-0.075764,0.533289,0.509310,-0.043855,0.537043,0.473004,-0.077550,0.533018,0.524078,-0.077087,0.534815,0.566830,-0.069760
H,0.532759,0.658731,0.000000,0.586093,0.671099,-0.026117,0.628321,0.619702,-0.039427,0.625682,0.546740,-0.053211,0.621837,0.486585,-0.067325,0.653698,0.526170,-0.014577,0.664769,0.440027,-0.039302,0.670726,0.383172,-0.057893,0.675437,0.335379,-0.069887,0.619755,0.502033,-0.020219,0.628444,0.409051,-0.050091,0.635528,0.348404,-0.069602,0.639786,0.292265,-0.078603,0.582637,0.498529,-0.029810,0.582658,0.454736,-0.074626,0.568020,0.525863,-0.082706,0.561848,0.576551,-0.075851,0.543932,0.509426,-0.040727,0.548662,0.476215,-0.077295,0.543106,0.529517,-0.077642,0.543290,0.572584,-0.069689
H,0.529280,0.664998,0.000000,0.583613,0.672922,-0.026383,0.625597,0.621115,-0.040839,0.625014,0.548305,-0.055308,0.621104,0.487797,-0.069978,0.653886,0.531007,-0.020783,0.664076,0.443424,-0.045494,0.669866,0.388962,-0.063899,0.675692,0.341869,-0.076126,0.619574,0.507011,-0.026119,0.628305,0.411311,-0.056047,0.636402,0.347386,-0.075179,0.642124,0.286929,-0.084870,0.581098,0.504014,-0.034743,0.580929,0.457775,-0.077825,0.567205,0.529018,-0.084725,0.561324,0.580117,-0.078209,0.541185,0.515225,-0.044750,0.545749,0.476536,-0.078778,0.541449,0.527669,-0.078255,0.542464,0.570810,-0.070744
H,0.528542,0.664718,0.000000,0.582742,0.672013,-0.025124,0.623667,0.618554,-0.038139,0.621584,0.549043,-0.051654,0.616750,0.489306,-0.065296,0.649166,0.525408,-0.016471,0.659984,0.439498,-0.040981,0.665660,0.383229,-0.059083,0.670866,0.334445,-0.070988,0.615015,0.502222,-0.022502,0.624198,0.409095,-0.052192,0.631105,0.347155,-0.070913,0.635593,0.289192,-0.079876,0.577398,0.499993,-0.032175,0.577500,0.456832,-0.075867,0.564351,0.528313,-0.083154,0.559647,0.579754,-0.076380,0.538481,0.512480,-0.043243,0.540735,0.480207,-0.078437,0.536894,0.532199,-0.078997,0.539256,0.575126,-0.071844
H,0.524747,0.662769,0.000000,0.579840,0.673994,-0.029008,0.623187,0.621590,-0.045016,0.619668,0.542405,-0.060589,0.613422,0.480529,-0.076257,0.650217,0.525706,-0.021883,0.658800,0.438538,-0.048076,0.663196,0.384875,-0.067041,0.667801,0.337386,-0.079350,0.616026,0.500088,-0.026547,0.622506,0.404383,-0.058052,0.628561,0.340761,-0.077456,0.633029,0.279149,-0.086569,0.578603,0.497360,-0.034894,0.574810,0.451776,-0.079513,0.560129,0.525749,-0.086884,0.555643,0.577538,-0.080180,0.539949,0.508686,-0.044811,0.542206,0.473784,-0.079558,0.536081,0.527068,-0.078881,0.537791,0.569948,-0.070972
I,0.429011,0.446525,-0.000000,0.453039,0.523885,-0.025449,0.494104,0.583302,-0.040936,0.542794,0.598530,-0.056723,0.566358,0.548118,-0.068853,0.574174,0.554468,-0.022965,0.610970,0.571623,-0.056072,0.572853,0.559109,-0.071928,0.542644,0.552053,-0.075547,0.577635,0.502034,-0.026103,0.598993,0.513498,-0.069431,0.537839,0.504641,-0.082848,0.499051,0.499631,-0.081482,0.576991,0.448405,-0.034387,0.595212,0.455141,-0.076759,0.538911,0.462441,-0.085605,0.500205,0.465163,-0.079262,0.572448,0.398371,-0.044164,0.634200,0.386310,-0.064783,0.674372,0.387484,-0.072964,0.714330,0.391621,-0.075040
I,0.433120,0.456967,-0.000000,0.458505,0.539792,-0.019922,0.503537,0.600100,-0.032159,0.550904,0.617556,-0.045382,0.570372,0.566304,-0.056058,0.578132,0.572867,-0.017098,0.616298,0.592323,-0.046032,0.588411,0.585961,-0.061597,0.561428,0.578467,-0.066637,0.582591,0.521154,-0.022487,0.605637,0.534640,-0.062607,0.545612,0.525064,-0.076519,0.504987,0.517141,-0.076930,0.583064,0.467400,-0.032270,0.602834,0.474328,-0.072365,0.546508,0.479494,-0.081830,0.507486,0.478916,-0.077220,0.578738,0.415906,-0.043140,0.642902,0.405258,-0.063139,0.684002,0.408836,-0.071422,0.725336,0.414938,-0.074686
I,0.426761,0.460459,-0.000000,0.450247,0.540898,-0.023327,0.492638,0.604100,-0.037818,0.540183,0.625227,-0.052047,0.562498,0.573601,-0.062234,0.573063,0.579387,-0.023729,0.605981,0.597839,-0.054804,0.566657,0.582088,-0.068887,0.537896,0.571857,-0.072451,0.577187,0.526031,-0.027799,0.598852,0.538802,-0.068689,0.536316,0.526848,-0.079807,0.499327,0.520305,-0.078183,0.576313,0.470833,-0.036726,0.595196,0.477897,-0.076959,0.537287,0.485269,-0.084634,0.499523,0.486821,-0.079111,0.569673,0.419710,-0.046973,0.630631,0.409356,-0.068450,0.671857,0.412835,-0.078270,0.715435,0.417540,-0.082367
I,0.435944,0.464053,-0.000000,0.461149,0.544882,-0.022264,0.503844,0.604967,-0.036499,0.550983,0.622362,-0.050941,0.572201,0.573351,-0.062079,0.580205,0.580247,-0.021465,0.614212,0.597263,-0.052013,0.581037,0.585410,-0.067313,0.552391,0.575285,-0.071846,0.584511,0.527968,-0.025896,0.606965,0.540253,-0.066418,0.545808,0.528546,-0.078827,0.506208,0.520244,-0.078197,0.584099,0.473799,-0.035033,0.604772,0.479639,-0.074966,0.548179,0.485200,-0.083148,0.508916,0.485377,-0.077883,0.578181,0.422731,-0.045479,0.640153,0.413732,-0.066513,0.681828,0.417802,-0.075820,0.724214,0.422723,-0.079592
I,0.439428,0.465202,-0.000000,0.464387,0.545864,-0.021856,0.507402,0.607193,-0.034540,0.554289,0.624668,-0.047658,0.576825,0.576964,-0.057145,0.583646,0.583865,-0.015777,0.615238,0.601510,-0.045009,0.586334,0.589194,-0.059395,0.561098,0.578452,-0.063324,0.589487,0.531943,-0.020166,0.609615,0.542500,-0.060656,0.548081,0.529832,-0.073500,0.509605,0.523872,-0.072573,0.590462,0.478112,-0.029564,0.608388,0.482488,-0.069968,0.550522,0.488348,-0.078663,0.511906,0.489859,-0.073159,0.585515,0.426541,-0.040280,0.646379,0.420922,-0.061052,0.686534,0.426367,-0.069921,0.727468,0.432605,-0.073055
I,0.441286,0.465069,-0.000000,0.463477,0.545869,-0.024085,0.504951,0.609055,-0.038520,0.552270,0.630267,-0.052632,0.571753,0.578307,-0.062866,0.584044,0.583581,-0.021806,0.614857,0.600282,-0.052533,0.578048,0.585801,-0.067766,0.549256,0.576301,-0.072347,0.589391,0.532141,-0.025138,0.610308,0.544522,-0.065577,0.548440,0.531629,-0.077524,0.509647,0.524191,-0.076473,0.590057,0.478644,-0.033458,0.608768,0.484990,-0.072964,0.551633,0.490191,-0.081112,0.512409,0.490662,-0.075820,0.584782,0.428525,-0.043307,0.644204,0.421468,-0.063834,0.684725,0.426351,-0.073536,0.725952,0.431857,-0.077640
I,0.439139,0.466207,-0.000000,0.461018,0.549452,-0.021460,0.502445,0.613432,-0.034344,0.549195,0.632661,-0.047502,0.565517,0.574440,-0.057815,0.581522,0.584935,-0.018618,0.614909,0.601128,-0.045620,0.582705,0.591217,-0.059183,0.555092,0.584193,-0.063458,0.586108,0.534169,-0.022782,0.608094,0.545690,-0.059878,0.547426,0.533548,-0.071388,0.507976,0.524835,-0.070851,0.587282,0.480474,-0.031410,0.606380,0.485841,-0.068684,0.549878,0.491435,-0.077889,0.510463,0.491476,-0.074139,0.583465,0.429252,-0.041236,0.645933,0.418338,-0.060000,0.685732,0.423103,-0.069356,0.725310,0.429371,-0.074049
I,0.435415,0.464048,-0.000000,0.461074,0.548404,-0.022017,0.505879,0.613674,-0.033867,0.550567,0.631999,-0.045495,0.563153,0.575346,-0.053628,0.580172,0.584853,-0.017430,0.611452,0.596546,-0.044353,0.580224,0.584938,-0.057417,0.552996,0.578482,-0.061649,0.584808,0.532422,-0.021925,0.609276,0.541857,-0.060704,0.548999,0.529872,-0.072713,0.508143,0.523805,-0.071970,0.584945,0.477367,-0.031073,0.606492,0.480192,-0.069792,0.549558,0.486987,-0.078767,0.509122,0.489948,-0.074427,0.578915,0.424426,-0.041540,0.637084,0.416370,-0.061211,0.674472,0.418282,-0.070248,0.713262,0.420468,-0.074449
I,0.431688,0.460479,-0.000000,0.460417,0.549954,-0.019807,0.505588,0.614979,-0.029986,0.545772,0.630263,-0.039190,0.548123,0.568097,-0.044280,0.578042,0.580330,-0.020437,0.601656,0.592908,-0.045241,0.557914,0.577669,-0.055608,0.527740,0.565242,-0.058521,0.581304,0.527790,-0.025201,0.605216,0.539696,-0.059900,0.542429,0.528881,-0.068743,0.504571,0.520355,-0.067433,0.580522,0.473034,-0.034224,0.603147,0.477365,-0.068592,0.544225,0.486688,-0.076659,0.505538,0.489496,-0.073785,0.573465,0.420822,-0.044382,0.630263,0.409690,-0.062722,0.664480,0.411023,-0.072986,0.702951,0.412552,-0.079277
I,0.431897,0.462736,-0.000000,0.463048,0.554319,-0.022031,0.509145,0.616050,-0.034337,0.545457,0.627768,-0.046251,0.547038,0.567333,-0.054145,0.579447,0.580230,-0.019892,0.602248,0.594790,-0.048536,0.557278,0.580329,-0.061201,0.523440,0.569558,-0.064369,0.583361,0.527311,-0.024685,0.602182,0.542754,-0.064066,0.538523,0.530911,-0.074674,0.497885,0.522845,-0.072796,0.583550,0.470197,-0.034586,0.601690,0.480558,-0.073848,0.540682,0.486563,-0.082713,0.500536,0.488863,-0.078068,0.576353,0.415125,-0.045707,0.633636,0.403574,-0.064943,0.666699,0.404092,-0.074233,0.703273,0.407710,-0.078819
